analysis,x,time,estimate,lcl,ucl,natrisk
Cholera,1,1.0069193862,0.0600183698,0.0575056268,0.0626008021,
Cholera,1,1.0075385443,0.0600677887,0.0575533725,0.0626519177,
Cholera,1,1.0120449286,0.060117414,0.0576013115,0.0627032534,
Cholera,1,1.0131611528,0.0601670914,0.0576493003,0.0627546434,
Cholera,1,1.0157908169,0.0602169035,0.0576974157,0.0628061764,
Cholera,1,1.0179625715,0.060266821,0.0577456305,0.0628578212,
Cholera,1,1.0181934703,0.0603167537,0.0577938608,0.0629094807,
Cholera,1,1.0196455239,0.0603667773,0.057842177,0.0629612363,
Cholera,1,1.0211388549,0.060416839,0.05789053,0.0630130313,
Cholera,1,1.0211437852,0.0604669007,0.0579388844,0.0630648247,
Cholera,1,1.0223043027,0.0605170388,0.0579873112,0.0631166988,
Cholera,1,1.0259719643,0.0605673156,0.0580358684,0.0631687201,
Cholera,1,1.0301228133,0.0606177791,0.0580846004,0.0632209403,
Cholera,1,1.0310609643,0.0606683132,0.0581333995,0.0632732348,
Cholera,1,1.0322890479,0.0607189023,0.0581822512,0.0633255869,
Cholera,1,1.0338593415,0.0607695785,0.0582311852,0.0633780309,
Cholera,1,1.0340529793,0.0608202548,0.0582801206,0.0634304733,
Cholera,1,1.0346300379,0.0608709627,0.0583290871,0.0634829483,
Cholera,1,1.0365027562,0.0609217904,0.0583781661,0.0635355502,
Cholera,1,1.0367944447,0.0609726502,0.0584272765,0.063588185,
Cholera,1,1.0403976478,0.061023663,0.0584765305,0.0636409828,
Cholera,1,1.0418123359,0.0610747815,0.0585258841,0.0636938923,
Cholera,1,1.0425013762,0.0611259244,0.0585752619,0.0637468265,
Cholera,1,1.0454838384,0.0611772559,0.0586248162,0.0637999616,
Cholera,1,1.0455128809,0.0612285873,0.058674372,0.0638530951,
Cholera,1,1.0455517966,0.061279927,0.058723937,0.0639062358,
Cholera,1,1.047764902,0.0613313907,0.0587736186,0.0639595082,
Cholera,1,1.0483183865,0.0613829043,0.0588233481,0.0640128325,
Cholera,1,1.0503922928,0.0614345515,0.0588732032,0.0640662988,
Cholera,1,1.0517037674,0.0614862491,0.0589231066,0.0641198176,
Cholera,1,1.0518185757,0.0615379552,0.0589730193,0.0641733438,
Cholera,1,1.0570379178,0.0615898646,0.0590231224,0.0642270869,
Cholera,1,1.0590089241,0.0616418596,0.0590733063,0.0642809202,
Cholera,1,1.0599404708,0.061693949,0.0591235795,0.0643348534,
Cholera,1,1.0601911828,0.061746047,0.0591738622,0.0643887942,
Cholera,1,1.0603021377,0.061798145,0.0592241466,0.0644427334,
Cholera,1,1.0631790808,0.0618503383,0.0592745209,0.0644967732,
Cholera,1,1.063696473,0.0619025664,0.0593249291,0.0645508488,
Cholera,1,1.0638690684,0.0619548033,0.0593753469,0.0646049321,
Cholera,1,1.0643696854,0.0620070663,0.0594257907,0.0646590418,
Cholera,1,1.0651579762,0.0620593643,0.0594762684,0.0647131874,
Cholera,1,1.070624847,0.0621119358,0.0595270016,0.0647676254,
Cholera,1,1.0730938194,0.0621646145,0.0595778357,0.0648221769,
Cholera,1,1.0770947317,0.0622174463,0.0596288134,0.0648768912,
Cholera,1,1.0787248226,0.062270396,0.0596799022,0.0649317307,
Cholera,1,1.0822398868,0.0623235195,0.0597311536,0.0649867552,
Cholera,1,1.0822908835,0.0623766521,0.0597824153,0.0650417879,
Cholera,1,1.0840392577,0.0624298862,0.0598337727,0.0650969279,
Cholera,1,1.0849852853,0.0624831666,0.0598851747,0.065152116,
Cholera,1,1.0858816252,0.0625364749,0.0599366041,0.0652073322,
Cholera,1,1.0878497259,0.0625898856,0.0599881303,0.0652626569,
Cholera,1,1.0891505049,0.0626433619,0.0600397189,0.0653180503,
Cholera,1,1.0936560576,0.0626971507,0.0600915988,0.0653737781,
Cholera,1,1.0942719158,0.0627509681,0.0601435069,0.0654295349,
Cholera,1,1.0970743243,0.0628048909,0.0601955144,0.0654854034,
Cholera,1,1.1009224359,0.0628590168,0.0602477117,0.0655414885,
Cholera,1,1.1056053235,0.0629133187,0.0603000738,0.0655977612,
Cholera,1,1.1056060452,0.0629676205,0.0603524377,0.065654032,
Cholera,1,1.1062804259,0.0630219519,0.0604048308,0.0657103328,
Cholera,1,1.1089773938,0.0630764119,0.0604573446,0.06576677,
Cholera,1,1.1156396778,0.0631311419,0.0605101103,0.0658234962,
Cholera,1,1.1213641128,0.0631861363,0.0605631225,0.0658805053,
Cholera,1,1.1221701136,0.0632411513,0.0606161555,0.0659375345,
Cholera,1,1.1224579812,0.0632961868,0.0606692094,0.0659945838,
Cholera,1,1.1269623259,0.0633514494,0.0607224753,0.0660518759,
Cholera,1,1.1290356356,0.0634068266,0.0607758492,0.0661092896,
Cholera,1,1.1310335049,0.0634622773,0.0608292929,0.0661667803,
Cholera,1,1.1314863644,0.0635177489,0.0608827579,0.0662242917,
Cholera,1,1.1323775956,0.0635732733,0.0609362735,0.0662818578,
Cholera,1,1.1363878382,0.0636289783,0.0609899582,0.0663396166,
Cholera,1,1.1391543251,0.0636848444,0.0610437937,0.066397547,
Cholera,1,1.1414496296,0.0637408513,0.0610977614,0.0664556272,
Cholera,1,1.1415696064,0.0637968582,0.061151731,0.0665137052,
Cholera,1,1.1452754091,0.0638531171,0.0612059356,0.0665720529,
Cholera,1,1.1469630637,0.0639094312,0.0612601931,0.0666304581,
Cholera,1,1.1472294316,0.0639657674,0.0613144732,0.0666888849,
Cholera,1,1.1490852541,0.0640222259,0.0613688681,0.0667474415,
Cholera,1,1.150730025,0.0640787737,0.0614233477,0.0668060923,
Cholera,1,1.1524991774,0.064135445,0.0614779435,0.0668648743,
Cholera,1,1.152725258,0.0641921277,0.0615325517,0.0669236663,
Cholera,1,1.153618915,0.0642488329,0.0615871828,0.0669824805,
Cholera,1,1.1548212593,0.0643056174,0.0616418892,0.067041378,
Cholera,1,1.1550766541,0.0643624019,0.0616965977,0.0671002735,
Cholera,1,1.1576784453,0.0644193232,0.0617514345,0.0671593142,
Cholera,1,1.1579697138,0.064476256,0.061806284,0.0672183652,
Cholera,1,1.157999957,0.0645331887,0.0618611355,0.067277414,
Cholera,1,1.1600657091,0.0645901903,0.0619160527,0.0673365349,
Cholera,1,1.160205417,0.0646472034,0.0619709826,0.0673956661,
Cholera,1,1.1652202257,0.0647044955,0.0620261722,0.0674550961,
Cholera,1,1.1679978461,0.0647619521,0.062081516,0.0675147014,
Cholera,1,1.1683063768,0.0648194325,0.0621368838,0.06757433,
Cholera,1,1.174345603,0.0648772469,0.0621925622,0.0676343171,
Cholera,1,1.1762572708,0.0649351339,0.0622483098,0.0676943802,
Cholera,1,1.1772117431,0.0649931059,0.0623041378,0.0677545326,
Cholera,1,1.1786273377,0.0650511143,0.0623600018,0.0678147223,
Cholera,1,1.1794093249,0.0651091838,0.0624159243,0.0678749756,
Cholera,1,1.1796403358,0.0651672779,0.0624718716,0.067935253,
Cholera,1,1.1826435604,0.0652255195,0.0625279574,0.0679956875,
Cholera,1,1.1894323619,0.065284186,0.0625844373,0.0680565784,
Cholera,1,1.1916585782,0.0653429917,0.062641048,0.0681176174,
Cholera,1,1.1941776903,0.0654018995,0.0626977552,0.0681787644,
Cholera,1,1.1955803595,0.0654608459,0.0627545001,0.0682399506,
Cholera,1,1.2035615818,0.0655202339,0.0628116546,0.0683016116,
Cholera,1,1.2088506604,0.0655799136,0.0628690804,0.0683635855,
Cholera,1,1.2109684174,0.0656397005,0.0629266073,0.0684256728,
Cholera,1,1.2136000031,0.065699663,0.0629842983,0.0684879474,
Cholera,1,1.2223113724,0.0657601066,0.063042435,0.06855074,
Cholera,1,1.2233176588,0.0658206481,0.0631006642,0.0686136358,
Cholera,1,1.2249870307,0.0658813159,0.0631590122,0.0686766657,
Cholera,1,1.2255462512,0.0659420119,0.0632173887,0.0687397235,
Cholera,1,1.2300180671,0.0660029489,0.0632759896,0.0688030395,
Cholera,1,1.2325613379,0.0660640578,0.0633347512,0.0688665388,
Cholera,1,1.2339944781,0.0661252387,0.0633935817,0.0689301135,
Cholera,1,1.2349142724,0.0661864632,0.0634524548,0.0689937325,
Cholera,1,1.2374817488,0.0662478331,0.0635114643,0.0690575063,
Cholera,1,1.2406479328,0.066309394,0.0635706521,0.0691214841,
Cholera,1,1.24328009,0.0663711028,0.0636299786,0.0691856194,
Cholera,1,1.2435680234,0.0664328414,0.0636893351,0.0692497841,
Cholera,1,1.2456008108,0.0664947443,0.0637488455,0.069314124,
Cholera,1,1.2519409649,0.0665569954,0.0638086785,0.0693788383,
Cholera,1,1.253513908,0.0666193075,0.0638685705,0.0694436159,
Cholera,1,1.2544341443,0.066681635,0.0639284793,0.0695084072,
Cholera,1,1.259257247,0.0667441012,0.0639885184,0.069573346,
Cholera,1,1.2636656456,0.0668067542,0.0640487319,0.0696384843,
Cholera,1,1.2644389096,0.0668695486,0.064109078,0.069703773,
Cholera,1,1.2726233984,0.0669327732,0.0641698222,0.0697695251,
Cholera,1,1.2749606223,0.0669961756,0.0642307326,0.0698354671,
Cholera,1,1.2767219645,0.0670597573,0.0642918106,0.0699016004,
Cholera,1,1.28306931,0.0671236684,0.0643531938,0.0699680881,
Cholera,1,1.285515613,0.0671877462,0.064414733,0.0700347536,
Cholera,1,1.2904501744,0.0672520597,0.0644764914,0.0701016718,
Cholera,1,1.298798211,0.0673168186,0.0645386615,0.0701690704,
Cholera,1,1.3067635287,0.0673820149,0.0646012356,0.0702369408,
Cholera,1,1.3068395725,0.0674472111,0.0646638128,0.0703048079,
Cholera,1,1.3078276327,0.0675125138,0.0647264907,0.0703727871,
Cholera,1,1.3085960524,0.067577852,0.0647892044,0.0704408017,
Cholera,1,1.3104766638,0.0676432796,0.0648520032,0.07050891,
Cholera,1,1.3117426679,0.067708761,0.0649148545,0.0705770735,
Cholera,1,1.314859529,0.0677744229,0.0649778744,0.0706454297,
Cholera,1,1.3152499749,0.0678401211,0.0650409308,0.0707138218,
Cholera,1,1.3178778778,0.067906093,0.0651042412,0.0707825081,
Cholera,1,1.3189565017,0.0679720649,0.0651675548,0.0708511909,
Cholera,1,1.3192787963,0.0680380552,0.0652308885,0.0709198902,
Cholera,1,1.3208929334,0.0681041746,0.0652943438,0.0709887263,
Cholera,1,1.3258233698,0.0681705359,0.065358024,0.0710578221,
Cholera,1,1.3270210706,0.06823701,0.0654218108,0.0711270369,
Cholera,1,1.3275258744,0.0683034841,0.0654856009,0.0711962482,
Cholera,1,1.3287596393,0.068369996,0.0655494289,0.0712654971,
Cholera,1,1.3324220703,0.0684366978,0.0656134342,0.0713349489,
Cholera,1,1.3340675586,0.0685034762,0.0656775129,0.0714044804,
Cholera,1,1.3353192276,0.0685703697,0.0657417005,0.0714741336,
Cholera,1,1.3356345172,0.0686372826,0.0658059091,0.0715438042,
Cholera,1,1.3387109744,0.0687044278,0.0658703339,0.0716137239,
Cholera,1,1.3391743961,0.0687715924,0.0659347799,0.0716836612,
Cholera,1,1.3450485124,0.0688391105,0.0659995528,0.0717539792,
Cholera,1,1.3457397441,0.0689066484,0.0660643474,0.0718243152,
Cholera,1,1.3461118395,0.0689742061,0.0661291635,0.071894669,
Cholera,1,1.3502282817,0.0690419032,0.0661941106,0.0719651707,
Cholera,1,1.3531615413,0.0691097004,0.0662591529,0.0720357777,
Cholera,1,1.3549385769,0.0691775581,0.066324254,0.0721064469,
Cholera,1,1.3570850791,0.0692455982,0.0663895256,0.0721773108,
Cholera,1,1.3572449084,0.0693136587,0.0664548193,0.0722481931,
Cholera,1,1.3616848065,0.0693819858,0.0665203605,0.0723193617,
Cholera,1,1.3639851321,0.0694504992,0.0665860757,0.0723907293,
Cholera,1,1.3646399044,0.0695191377,0.066651909,0.0724622293,
Cholera,1,1.3681855811,0.0695879864,0.0667179382,0.0725339543,
Cholera,1,1.36884373,0.0696568774,0.0667840097,0.0726057214,
Cholera,1,1.3736946285,0.0697260452,0.0668503379,0.072677786,
Cholera,1,1.3816276539,0.0697956888,0.0669171049,0.0727503647,
Cholera,1,1.3817013594,0.0698653542,0.0669838955,0.0728229633,
Cholera,1,1.3833100889,0.069935239,0.0670508905,0.0728957968,
Cholera,1,1.3842465513,0.0700052122,0.06711797,0.0729687226,
Cholera,1,1.3879832648,0.0700754746,0.0671853176,0.0730419594,
Cholera,1,1.3964414687,0.0701463278,0.0672532088,0.0731158361,
Cholera,1,1.3982929918,0.0702172966,0.0673212093,0.0731898345,
Cholera,1,1.4010767834,0.0702884515,0.0673893838,0.0732640316,
Cholera,1,1.4088409162,0.0703601507,0.067458059,0.0733388183,
Cholera,1,1.4105746996,0.0704319942,0.0675268699,0.0734137579,
Cholera,1,1.4115148696,0.0705039344,0.0675957732,0.0734887986,
Cholera,1,1.4117036572,0.0705758745,0.0676646807,0.0735638349,
Cholera,1,1.4118738786,0.0706478147,0.0677335924,0.0736388667,
Cholera,1,1.4135723312,0.0707198763,0.067802619,0.0737140267,
Cholera,1,1.4175464646,0.0707921337,0.0678718283,0.0737893958,
Cholera,1,1.4183492704,0.0708644403,0.0679410867,0.0738648142,
Cholera,1,1.419165308,0.0709367469,0.0680103493,0.0739402281,
Cholera,1,1.4206255447,0.0710091523,0.0680797063,0.0740157454,
Cholera,1,1.4209241489,0.0710816073,0.0681491127,0.0740913124,
Cholera,1,1.4221803286,0.0711541868,0.0682186368,0.0741670106,
Cholera,1,1.4231652976,0.0712267662,0.0682881651,0.0742427044,
Cholera,1,1.425155733,0.0712993957,0.0683577433,0.0743184483,
Cholera,1,1.4266989096,0.0713721762,0.0684274634,0.0743943525,
Cholera,1,1.4377900826,0.0714456471,0.0684978174,0.0744710057,
Cholera,1,1.4411477629,0.0715193787,0.0685684134,0.0745479389,
Cholera,1,1.4418278828,0.0715931628,0.0686390616,0.0746249247,
Cholera,1,1.450199426,0.0716675037,0.0687102216,0.074702514,
Cholera,1,1.4655327927,0.0717428569,0.0687823077,0.0747812051,
Cholera,1,1.4658252069,0.0718182102,0.0688543985,0.0748598911,
Cholera,1,1.4700624566,0.071893901,0.0689268012,0.0749389412,
Cholera,1,1.4727768861,0.0719697051,0.0689993119,0.0750181102,
Cholera,1,1.4734845352,0.0720455947,0.0690719051,0.0750973675,
Cholera,1,1.4780851393,0.0721217999,0.0691447902,0.0751769649,
Cholera,1,1.4822777123,0.0721980922,0.0692177594,0.0752566523,
Cholera,1,1.4872402085,0.072274706,0.0692910259,0.0753366864,
Cholera,1,1.492659681,0.0723514679,0.069364432,0.0754168772,
Cholera,1,1.4942757745,0.0724282895,0.0694378973,0.075497128,
Cholera,1,1.5030403126,0.0725057161,0.0695119175,0.0755780359,
Cholera,1,1.5038669157,0.072583204,0.0695859985,0.0756590055,
Cholera,1,1.5072477273,0.0726609697,0.069660337,0.0757402737,
Cholera,1,1.5075002124,0.0727387354,0.0697346808,0.0758215363,
Cholera,1,1.5107653116,0.0728167193,0.069809228,0.0759030325,
Cholera,1,1.5132682132,0.0728949545,0.0698840086,0.0759847983,
Cholera,1,1.5173079572,0.0729734752,0.0699590537,0.0760668712,
Cholera,1,1.5223557467,0.0730524454,0.0700345122,0.0761494312,
Cholera,1,1.5244792747,0.0731316106,0.0701101531,0.0762321991,
Cholera,1,1.5253915614,0.0732108085,0.0701858292,0.0763149969,
Cholera,1,1.5266419631,0.0732900719,0.0702615702,0.0763978606,
Cholera,1,1.5340115182,0.0733697987,0.0703377371,0.0764812267,
Cholera,1,1.5504078728,0.0734507239,0.0704149956,0.0765659018,
Cholera,1,1.5526401938,0.0735318243,0.0704924188,0.076650763,
Cholera,1,1.5587909172,0.073613173,0.0705700727,0.0767358906,
Cholera,1,1.5624592173,0.0736948086,0.0706479925,0.0768213268,
Cholera,1,1.579825842,0.0737781206,0.070727434,0.0769085999,
Cholera,1,1.5820136044,0.0738614709,0.0708069169,0.0769959081,
Cholera,1,1.5822080264,0.0739448213,0.0708864064,0.0770832092,
Cholera,1,1.5841726478,0.0740283259,0.0709660419,0.0771706731,
Cholera,1,1.5924207571,0.0741126161,0.0710463934,0.0772589947,
Cholera,1,1.6121345962,0.0741983811,0.0711280817,0.0773489342,
Cholera,1,1.6203503549,0.074284785,0.0712103527,0.0774395708,
Cholera,1,1.6205016732,0.0743711888,0.0712926314,0.0775301994,
Cholera,1,1.6239029306,0.0744580264,0.0713753081,0.0776212986,
Cholera,1,1.6280326887,0.0745451716,0.0714582693,0.0777127292,
Cholera,1,1.6332257132,0.0746325391,0.0715414383,0.077804397,
Cholera,1,1.6364736929,0.0747201756,0.0716248571,0.0778963535,
Cholera,1,1.6431013824,0.0748083572,0.0717087742,0.0779889038,
Cholera,1,1.6494500314,0.0748970952,0.0717931994,0.0780820603,
Cholera,1,1.6536463632,0.074986163,0.0718779292,0.0781755728,
Cholera,1,1.6544931248,0.0750752308,0.0719626674,0.0782690764,
Cholera,1,1.6572797003,0.0751644893,0.0720475852,0.078362782,
Cholera,1,1.6583314054,0.0752538437,0.0721325975,0.0784565847,
Cholera,1,1.6595562891,0.0753432943,0.0722177046,0.078550485,
Cholera,1,1.6847752763,0.0754343903,0.0723042972,0.0786461966,
Cholera,1,1.6900432852,0.0755260587,0.072391412,0.0787425327,
Cholera,1,1.6933003227,0.0756178323,0.0724786302,0.0788389755,
Cholera,1,1.6962979287,0.0757098703,0.0725660947,0.0789357016,
Cholera,1,1.703871127,0.0758024991,0.0726540978,0.0790330725,
Cholera,1,1.7193375306,0.0758961212,0.0727429996,0.0791315348,
Cholera,1,1.7241169403,0.0759903667,0.0728324689,0.0792306784,
Cholera,1,1.7322938075,0.07608554,0.0729227776,0.0793308415,
Cholera,1,1.7419661683,0.0761820343,0.073014276,0.079432462,
Cholera,1,1.7460026322,0.0762789595,0.0731061696,0.0795345501,
Cholera,1,1.7577813083,0.0763767679,0.0731988618,0.0796376095,
Cholera,1,1.7637323331,0.0764749642,0.0732919109,0.0797410886,
Cholera,1,1.7788582401,0.0765739519,0.0733856763,0.079845437,
Cholera,1,1.7789417633,0.0766729395,0.0734794537,0.0799497726,
Cholera,1,1.7947921748,0.0767732259,0.0735743984,0.0800555436,
Cholera,1,1.7953259493,0.0768735124,0.0736693557,0.0801613012,
Cholera,1,1.8062064566,0.0769750075,0.0737653994,0.0802683945,
Cholera,1,1.8114577845,0.0770772328,0.0738621044,0.0803762895,
Cholera,1,1.8181467301,0.0771798285,0.0739591514,0.080484584,
Cholera,1,1.8264936547,0.0772831036,0.0740568145,0.0805936236,
Cholera,1,1.846292132,0.0773885079,0.074156377,0.0807050314,
Cholera,1,1.8576003964,0.07749515,0.0742570485,0.0808178107,
Cholera,1,1.858376853,0.0776019606,0.0743578845,0.0809307623,
Cholera,1,1.8807633813,0.0777106812,0.0744604215,0.0810458412,
Cholera,1,1.8810095492,0.0778194913,0.0745630543,0.0811610029,
Cholera,1,1.8998924766,0.0779301427,0.0746673254,0.0812782169,
Cholera,1,1.9398953214,0.0780444627,0.074774835,0.0813995471,
Cholera,1,1.9653698879,0.0781622886,0.0748854296,0.0815248212,
Cholera,1,1.9800906813,0.078282229,0.0749978897,0.081652469,
Cholera,1,1.9916621366,0.0784028989,0.075111009,0.0817809193,
Cholera,1,1.9948329447,0.0785239406,0.0752244767,0.0819097654,
Cholera,1,1.9952020209,0.0786451071,0.0753380781,0.0820387266,
Cholera,1,2,0.0786451071,0.0753380781,0.0820387266,970
Cholera,1,2.0262446467,0.0787698193,0.075454783,0.0821716941,
Cholera,1,2.0416090476,0.0788965127,0.0755732308,0.0823068908,
Cholera,1,2.0469270853,0.0790243883,0.0756927301,0.0824434055,
Cholera,1,2.0629989729,0.0791539494,0.0758137148,0.0825818141,
Cholera,1,2.0657339225,0.0792835106,0.0759347317,0.0827201888,
Cholera,1,2.0838743426,0.0794145084,0.0760570191,0.0828601728,
Cholera,1,2.1256933436,0.079550694,0.0761837961,0.0830060727,
Cholera,1,2.1499729566,0.0796901296,0.07631339,0.0831556736,
Cholera,1,2.1587437803,0.0798301672,0.07644354,0.0833059243,
Cholera,1,2.1945064685,0.0799748983,0.0765777266,0.0834615535,
Cholera,1,2.2142074504,0.0801226641,0.0767145332,0.0836206497,
Cholera,1,2.2145142886,0.0802704298,0.0768513923,0.0837796905,
Cholera,1,2.2168577312,0.0804184386,0.0769885093,0.0839389582,
Cholera,1,2.2179601343,0.080566692,0.0771258855,0.0840984549,
Cholera,1,2.2221857704,0.0807151917,0.0772635221,0.0842581826,
Cholera,1,2.2455035842,0.0808662384,0.0774033664,0.0844208108,
Cholera,1,2.2456910222,0.081017285,0.0775432658,0.084583381,
Cholera,1,2.2539383031,0.081169129,0.0776838941,0.0847468193,
Cholera,1,2.2721617112,0.0813245853,0.0778276275,0.084914399,
Cholera,1,2.2832208568,0.0814812249,0.0779724177,0.0850832936,
Cholera,1,2.2876266717,0.0816378645,0.0781172694,0.0852521233,
Cholera,1,2.287968715,0.0817945041,0.0782621822,0.0854208887,
Cholera,1,2.2890255108,0.0819511438,0.0784071552,0.0855895905,
Cholera,1,2.3765421752,0.0821241251,0.07856585,0.0857773711,
Cholera,1,2.3771587483,0.0822971065,0.0787246345,0.0859650571,
Cholera,1,2.385359753,0.0824704977,0.0788838475,0.0861531329,
Cholera,1,2.406979411,0.0826472904,0.0790459651,0.0863451288,
Cholera,1,2.4118237905,0.0828245261,0.0792085438,0.0865375483,
Cholera,1,2.5011061141,0.083016526,0.0793833254,0.0867474101,
Cholera,1,2.5193489793,0.0832132295,0.0795620545,0.0869627659,
Cholera,1,2.5239459328,0.0834111701,0.0797419281,0.087179455,
Cholera,1,2.6762733197,0.0836468542,0.0799518188,0.0874419795,
Cholera,1,2.7397273351,0.0838992594,0.0801748238,0.0877250063,
Cholera,1,2.7436022583,0.0841541271,0.0804000813,0.0880107161,
Cholera,1,2.7444726392,0.0844089948,0.0806257275,0.0882960186,
Cholera,1,2.7604514298,0.0846690113,0.0808556721,0.0885873621,
Cholera,1,2.7646810226,0.0849290278,0.0810860192,0.0888782833,
Cholera,1,2.7961005159,0.0851973362,0.0813230584,0.0891791751,
Cholera,1,2.8200380569,0.0854747256,0.0815673795,0.0894910364,
Cholera,1,2.8536706287,0.085763812,0.0818209327,0.0898171837,
Cholera,1,3,0.085763812,0.0818209327,0.0898171837,166
Cholera,1,3.0153105222,0.0860887363,0.0821011282,0.0901888327,
Cholera,1,3.1144416733,0.0864372167,0.0823987911,0.0905904449,
Cholera,1,3.195871046,0.0868036315,0.0827099803,0.0910146359,
Cholera,1,3.4899260065,0.0872948269,0.083101543,0.0916104171,
Cholera,1,3.5928114704,0.0878698914,0.083544101,0.0923248326,
Cholera,1,3.6909050111,0.0884808974,0.0840128401,0.0930856137,
Cholera,1,3.7467311343,0.0891122703,0.0845008878,0.0938679915,
Cholera,1,4,0.0891122703,0.0845008878,0.0938679915,28
Cholera,1,5,0.0891122703,0.0845008878,0.0938679915,
Cholera,2,0,0,0,0,50000
Cholera,2,0.0000506181,0.0000200008,2.3327894E-6,0.000120117,
Cholera,2,0.000704466,0.0000400084,9.0601473E-6,0.0001461051,
Cholera,2,0.0010888177,0.0000600212,0.000018077,0.0001746674,
Cholera,2,0.0013443254,0.000080036,0.0000284974,0.0002030081,
Cholera,2,0.0017199111,0.0001000565,0.0000398924,0.000230859,
